date_time,total_km
2013-08-14 00:00:00,395.3663822031165
2013-08-17 00:00:00,417.64607194077456
2013-08-20 00:00:00,449.9524543737449
2013-08-23 00:00:00,479.5403463213367
2013-08-26 00:00:00,510.1153164276665
2013-08-29 00:00:00,540.642312281752
2013-09-01 00:00:00,584.5862041650807
2013-09-04 00:00:00,661.1613938480466
2013-09-07 00:00:00,725.4965436960509
2013-09-10 00:00:00,723.487776940836
2013-09-13 00:00:00,796.3840345041799
2013-09-16 00:00:00,895.8337966934439
2013-09-19 00:00:00,935.2841392249852
2013-09-22 00:00:00,1003.7840543369236
2013-09-25 00:00:00,1082.9670195794365
2013-09-28 00:00:00,1244.7440028901103
2013-10-01 00:00:00,1285.2374816335432
2013-10-04 00:00:00,1327.3843201087675
2013-10-07 00:00:00,1465.746415865673
2013-10-10 00:00:00,1563.787432295817
2013-10-13 00:00:00,1697.6924724543298
2013-10-16 00:00:00,1998.787574457316
2013-10-19 00:00:00,2338.404231494972
2013-10-22 00:00:00,2628.205872683148
2013-10-25 00:00:00,2810.0987232674456
2013-10-28 00:00:00,3154.2651073280254
2013-10-31 00:00:00,3374.437282351972
2013-11-03 00:00:00,3678.422493900333
2013-11-05 23:00:00,3825.5593936563455
2013-11-08 23:00:00,3802.868954489952
2013-11-11 23:00:00,3933.395133073541
2013-11-14 23:00:00,4295.967252239636
2013-11-17 23:00:00,4826.5324820488295
2013-11-20 23:00:00,4837.318485408744
2013-11-23 23:00:00,4981.782593281007
2013-11-26 23:00:00,4999.095478053488
2013-11-29 23:00:00,5370.127722771562
2013-12-02 23:00:00,5747.665809673451
2013-12-05 23:00:00,6234.333071786506
2013-12-08 23:00:00,6445.325810718848
2013-12-11 23:00:00,7078.181464205418
2013-12-14 23:00:00,7626.345870173981
2013-12-17 23:00:00,8114.884684697727
2013-12-20 23:00:00,9005.070762987305
2013-12-23 23:00:00,9414.272755427746
2013-12-26 23:00:00,9731.244641570196
2013-12-29 23:00:00,9770.02459601524
2014-01-01 23:00:00,10323.519551669317
2014-01-04 23:00:00,10582.920396900516
2014-01-07 23:00:00,11760.629686481998
2014-01-10 23:00:00,12813.236259515295
2014-01-13 23:00:00,14305.126955430444
2014-01-16 23:00:00,15285.627659730502
2014-01-19 23:00:00,15605.92598039062
2014-01-22 23:00:00,15821.968929630577
2014-01-25 23:00:00,16994.944758477523
2014-01-28 23:00:00,17732.347652035136
2014-01-31 23:00:00,17822.991987249763
2014-02-03 23:00:00,19271.88906313633
2014-02-06 23:00:00,20656.48075033565
2014-02-09 23:00:00,21087.885125929508
2014-02-12 23:00:00,21315.11098354659
2014-02-15 23:00:00,22134.20695147328
2014-02-18 23:00:00,24359.788480755164
2014-02-21 23:00:00,26123.495970465363
2014-02-24 23:00:00,27225.087107952782
2014-02-27 23:00:00,27313.985351570595
2014-03-02 23:00:00,29032.720982763483
2014-03-05 23:00:00,29164.00876656257
2014-03-08 23:00:00,29671.474494862923
2014-03-12 00:00:00,31486.989372630807
2014-03-15 00:00:00,32057.97613093392
2014-03-18 00:00:00,33824.370643244554
2014-03-21 00:00:00,33714.16825697453
2014-03-24 00:00:00,36430.61869844965
2014-03-27 00:00:00,38996.44354061911
2014-03-30 00:00:00,41705.37043345701
2014-04-02 00:00:00,41778.36544537938
2014-04-05 00:00:00,44836.18623542418
2014-04-08 00:00:00,47780.19966251466
2014-04-11 00:00:00,48128.63571174965
2014-04-14 00:00:00,49108.70776622058
2014-04-17 00:00:00,52541.97140651387
2014-04-20 00:00:00,55940.88978172549
2014-04-23 00:00:00,55738.05725338113
2014-04-26 00:00:00,56994.02461229938
2014-04-29 00:00:00,57043.58463370138
2014-05-02 00:00:00,59124.32789950368
2014-05-05 00:00:00,60375.43246252085
2014-05-08 00:00:00,62954.26662221349
2014-05-11 00:00:00,63920.17143500918
2014-05-14 00:00:00,67604.47014495586
2014-05-17 00:00:00,71358.15180252657
2014-05-20 00:00:00,74314.99306149459
2014-05-23 00:00:00,76704.13835450374
2014-05-26 00:00:00,77693.3119072989
2014-05-29 00:00:00,79388.73573701018
2014-06-01 00:00:00,79597.02104263773
2014-06-04 00:00:00,86799.36343175698
2014-06-07 00:00:00,88537.81467555478
2014-06-10 00:00:00,87321.39742462565
2014-06-13 00:00:00,88915.5363535424
2014-06-16 00:00:00,95511.148909345
2014-06-19 00:00:00,105251.71695701474
2014-06-22 00:00:00,113782.95901423584
2014-06-25 00:00:00,118931.46261857284
2014-06-28 00:00:00,122564.4172644777
2014-07-01 00:00:00,124527.46991473656
2014-07-04 00:00:00,120435.86874224569
2014-07-07 00:00:00,118958.00693112356
2014-07-10 00:00:00,125885.28042711284
2014-07-13 00:00:00,128751.738425453
2014-07-16 00:00:00,128806.15627597684
2014-07-19 00:00:00,134448.47987745813
2014-07-22 00:00:00,138379.33175975113
2014-07-25 00:00:00,133947.25351833558
2014-07-28 00:00:00,131646.20681174673
2014-07-31 00:00:00,138928.45083802432
2014-08-03 00:00:00,145962.67675063573
2014-08-06 00:00:00,142370.1587266913
2014-08-09 00:00:00,142042.10679820742
2014-08-12 00:00:00,156186.90539780844
2014-08-15 00:00:00,168551.64590601003
2014-08-18 00:00:00,166590.11386720347
2014-08-21 00:00:00,173869.3809595736
2014-08-24 00:00:00,185549.64738442973
2014-08-27 00:00:00,187620.01062273973
2014-08-30 00:00:00,191175.9855533152
2014-09-02 00:00:00,205492.2852240124
2014-09-05 00:00:00,210825.0290594278
2014-09-08 00:00:00,214261.87164215933
2014-09-11 00:00:00,212119.25292573773
2014-09-14 00:00:00,215235.7892405328
2014-09-17 00:00:00,230941.5696626661
2014-09-20 00:00:00,251183.75303059025
2014-09-23 00:00:00,256320.190379556
2014-09-26 00:00:00,242339.08908612563
2014-09-29 00:00:00,237192.7421188844
2014-10-02 00:00:00,244492.45359017776
2014-10-05 00:00:00,247623.8573426998
2014-10-08 00:00:00,262392.6758720853
2014-10-11 00:00:00,262629.4035253776
2014-10-14 00:00:00,254597.33284852465
2014-10-17 00:00:00,258511.7331420516
2014-10-20 00:00:00,255280.33647777612
2014-10-23 00:00:00,257517.45724535157
2014-10-26 00:00:00,261957.99668838008
2014-10-29 00:00:00,269178.88971104537
2014-11-01 00:00:00,277528.21229768166
2014-11-03 23:00:00,289794.6526202308
2014-11-06 23:00:00,298142.20850664045
2014-11-09 23:00:00,290766.3525813445
2014-11-12 23:00:00,286306.5269183879
2014-11-15 23:00:00,285462.7945207893
2014-11-18 23:00:00,287993.9917135846
2014-11-21 23:00:00,281806.1040828413
2014-11-24 23:00:00,286019.93679089606
2014-11-27 23:00:00,280465.55231544265
2014-11-30 23:00:00,291626.93654024095
2014-12-03 23:00:00,285903.1497582931
2014-12-06 23:00:00,286699.9065059102
2014-12-09 23:00:00,277260.33042566705
2014-12-12 23:00:00,286100.5156178536
2014-12-15 23:00:00,289225.7446861719
2014-12-18 23:00:00,274761.5610297493
2014-12-21 23:00:00,271171.9834029166
2014-12-24 23:00:00,277685.48804549273
2014-12-27 23:00:00,297019.7954876107
2014-12-30 23:00:00,309909.3337823561
2015-01-02 23:00:00,318714.7260085566
2015-01-05 23:00:00,323459.8597767038
2015-01-08 23:00:00,316894.2242005534
2015-01-11 23:00:00,302463.70397284144
2015-01-14 23:00:00,297101.57323095674
2015-01-17 23:00:00,306288.2272489208
2015-01-20 23:00:00,312263.310981595
2015-01-23 23:00:00,303519.9382741104
2015-01-26 23:00:00,282598.2964383434
2015-01-29 23:00:00,296921.43842116377
2015-02-01 23:00:00,317069.20147820935
2015-02-04 23:00:00,315666.4982573728
2015-02-07 23:00:00,324459.4369274946
2015-02-10 23:00:00,325783.7946852596
2015-02-13 23:00:00,318705.1169759844
2015-02-16 23:00:00,324853.9349558609
2015-02-19 23:00:00,338744.67658662656
2015-02-22 23:00:00,345058.6500551564
2015-02-25 23:00:00,338305.85808544967
2015-02-28 23:00:00,335436.4235284754
2015-03-03 23:00:00,347109.3574442462
2015-03-06 23:00:00,337495.05814540834
2015-03-10 00:00:00,336202.54370972834
2015-03-13 00:00:00,346865.6791348593
2015-03-16 00:00:00,337478.8310799632
2015-03-19 00:00:00,326027.453578248
2015-03-22 00:00:00,333100.36321166024
2015-03-25 00:00:00,342699.2978060493
2015-03-28 00:00:00,361125.72885981074
2015-03-31 00:00:00,363944.16603336256
2015-04-03 00:00:00,349346.5878150692
2015-04-06 00:00:00,346632.80941706506
2015-04-09 00:00:00,345894.1291124136
2015-04-12 00:00:00,344119.0778654283
2015-04-15 00:00:00,342714.5102006714
2015-04-18 00:00:00,339554.2329549686
2015-04-21 00:00:00,346928.21319494204
2015-04-24 00:00:00,348565.8874031984
2015-04-27 00:00:00,350074.04970103607
2015-04-30 00:00:00,333033.2841708256
2015-05-03 00:00:00,338104.8570262188
2015-05-06 00:00:00,331409.44537612674
2015-05-09 00:00:00,346053.3452830632
2015-05-12 00:00:00,341721.403307448
2015-05-15 00:00:00,342398.0793536015
2015-05-18 00:00:00,365143.5210582899
2015-05-21 00:00:00,350303.9654659398
2015-05-24 00:00:00,347644.5787043501
2015-05-27 00:00:00,338632.8548296611
2015-05-30 00:00:00,337593.0405364279
2015-06-02 00:00:00,338632.85482966143
2015-06-05 00:00:00,341152.73551492824
2015-06-08 00:00:00,351645.17658567725
2015-06-11 00:00:00,362626.69722581486
2015-06-14 00:00:00,363978.520887421
2015-06-17 00:00:00,352646.7784105632
2015-06-20 00:00:00,362174.7751636253
2015-06-23 00:00:00,347242.6247790907
2015-06-26 00:00:00,359593.7344002983
2015-06-29 00:00:00,361711.0674782196
2015-07-02 00:00:00,354835.580269439
2015-07-05 00:00:00,361303.8832013378
2015-07-08 00:00:00,373630.5241199132
2015-07-11 00:00:00,373981.3509031244
2015-07-14 00:00:00,362611.5953885363
2015-07-17 00:00:00,363853.4614238876
2015-07-20 00:00:00,370334.1942002028
2015-07-23 00:00:00,367795.1742595551
2015-07-26 00:00:00,379982.6239220452
2015-07-29 00:00:00,386597.3152424763
2015-08-01 00:00:00,376078.94597712
2015-08-04 00:00:00,384246.50452746224
2015-08-07 00:00:00,377563.9566226368
2015-08-10 00:00:00,368785.4996865437
2015-08-13 00:00:00,388746.1136641017
2015-08-16 00:00:00,381356.8742491674
2015-08-19 00:00:00,365264.2877990064
2015-08-22 00:00:00,385847.82860735216
2015-08-25 00:00:00,399023.0436724837
2015-08-28 00:00:00,400167.10305827536
2015-08-31 00:00:00,407263.8701419768
2015-09-03 00:00:00,413043.39526225085
2015-09-06 00:00:00,415387.58116583165
2015-09-09 00:00:00,415620.8830386149
2015-09-12 00:00:00,431987.7009136632
2015-09-15 00:00:00,427538.38938739896
2015-09-18 00:00:00,429156.32085149473
2015-09-21 00:00:00,414405.2594535765
2015-09-24 00:00:00,410138.5050297866
2015-09-27 00:00:00,430216.7729829676
2015-09-30 00:00:00,448756.9669215088
2015-10-03 00:00:00,441993.62506882334
2015-10-06 00:00:00,453468.788130199
2015-10-09 00:00:00,430567.5198222158
2015-10-12 00:00:00,432294.9722588143
2015-10-15 00:00:00,429703.7936039166
2015-10-18 00:00:00,442884.8037179
2015-10-21 00:00:00,448285.7600076941
2015-10-24 00:00:00,442308.8660650111
2015-10-27 00:00:00,444903.0529627531
2015-10-30 00:00:00,451963.8496861559
2015-11-01 23:00:00,468259.4999243519
2015-11-04 23:00:00,477904.2707995149
2015-11-07 23:00:00,471272.8516857381
2015-11-10 23:00:00,457125.8242430142
2015-11-13 23:00:00,491295.5186716333
2015-11-16 23:00:00,513536.8349414717
2015-11-19 23:00:00,505496.3736733129
2015-11-22 23:00:00,527474.4768765004
2015-11-25 23:00:00,537269.345686539
2015-11-28 23:00:00,550227.343209118
2015-12-01 23:00:00,573246.6610989643
2015-12-04 23:00:00,558786.3849631345
2015-12-07 23:00:00,585252.0281460044
2015-12-10 23:00:00,634659.5167030301
2015-12-13 23:00:00,659486.2288171122
2015-12-16 23:00:00,687573.3765520828
2015-12-19 23:00:00,667413.1818131171
2015-12-22 23:00:00,684351.2456391791
2015-12-25 23:00:00,708085.3784967727
2015-12-28 23:00:00,750557.2287533741
2015-12-31 23:00:00,770515.4892291094
2016-01-03 23:00:00,739322.7070863631
2016-01-06 23:00:00,766473.2316355921
2016-01-09 23:00:00,812210.8065743857
2016-01-12 23:00:00,833604.1884005956
2016-01-15 23:00:00,826381.9910295875
2016-01-18 23:00:00,822925.0518379541
2016-01-21 23:00:00,809006.7386918638
2016-01-24 23:00:00,896749.7581121754
2016-01-27 23:00:00,928737.4309668764
2016-01-30 23:00:00,965900.4615187048
2016-02-02 23:00:00,995618.1718108044
2016-02-05 23:00:00,1052729.830638992
2016-02-08 23:00:00,1113096.3661353148
2016-02-11 23:00:00,1209706.7142473662
2016-02-14 23:00:00,1210727.4042139906
2016-02-17 23:00:00,1147274.2351004933
2016-02-20 23:00:00,1160506.344796532
2016-02-23 23:00:00,1126289.2851726362
2016-02-26 23:00:00,1122716.5967920024
2016-02-29 23:00:00,1123877.6273988197
2016-03-03 23:00:00,1141293.086501073
2016-03-06 23:00:00,1159514.559035056
2016-03-09 23:00:00,1182661.4746346704
2016-03-12 23:00:00,1194819.639276276
2016-03-16 00:00:00,1201570.0327185164
2016-03-19 00:00:00,1156745.272431906
2016-03-22 00:00:00,1160553.647629226
2016-03-25 00:00:00,1176445.598410569
2016-03-28 00:00:00,1201126.2753003004
2016-03-31 00:00:00,1254013.4400640118
2016-04-03 00:00:00,1220341.0579831232
2016-04-06 00:00:00,1218889.9994481034
2016-04-09 00:00:00,1246504.838070759
2016-04-12 00:00:00,1277311.9918633825
2016-04-15 00:00:00,1319607.317131885
2016-04-18 00:00:00,1313989.7857238066
2016-04-21 00:00:00,1339935.2964277354
2016-04-24 00:00:00,1320902.124601324
2016-04-27 00:00:00,1285373.537194018
2016-04-30 00:00:00,1239654.1518400884
2016-05-03 00:00:00,1309380.4892670915
2016-05-06 00:00:00,1384198.4377660155
2016-05-09 00:00:00,1404498.3231961315
2016-05-12 00:00:00,1404003.341855049
2016-05-15 00:00:00,1410311.6758111045
2016-05-18 00:00:00,1364319.776956976
2016-05-21 00:00:00,1364319.776956976
2016-05-24 00:00:00,1477438.302447847
2016-05-27 00:00:00,1502286.33102257
2016-05-30 00:00:00,1441462.0628728983
2016-06-02 00:00:00,1375776.66173109
2016-06-05 00:00:00,1361622.5808490815
2016-06-08 00:00:00,1452208.698493926
2016-06-11 00:00:00,1482798.3277158977
2016-06-14 00:00:00,1476356.5032597517
2016-06-17 00:00:00,1452193.6709485457
2016-06-20 00:00:00,1506494.2971872743
2016-06-23 00:00:00,1524578.422385463
2016-06-26 00:00:00,1536803.6434820157
2016-06-29 00:00:00,1499324.1103490442
2016-07-02 00:00:00,1579645.0448320284
2016-07-05 00:00:00,1574951.6271818082
2016-07-08 00:00:00,1554081.0534019496
2016-07-11 00:00:00,1551816.1359546129
2016-07-14 00:00:00,1521507.2270492483
2016-07-17 00:00:00,1524538.117939783
2016-07-20 00:00:00,1500475.0643218402
2016-07-23 00:00:00,1508326.0759691785
2016-07-26 00:00:00,1408466.1626519624
2016-07-29 00:00:00,1382692.2931524094
2016-08-01 00:00:00,1434240.0321515142
2016-08-04 00:00:00,1539535.4506946113
2016-08-07 00:00:00,1629641.01091823
2016-08-10 00:00:00,1547003.2939682817
2016-08-13 00:00:00,1491087.512258583
2016-08-16 00:00:00,1521477.1314671084
2016-08-19 00:00:00,1546812.846310119
2016-08-22 00:00:00,1593082.7517429232
2016-08-25 00:00:00,1676441.7329387732
2016-08-28 00:00:00,1586908.0123950825
2016-08-31 00:00:00,1589814.8359046
2016-09-03 00:00:00,1621724.9894524557
2016-09-06 00:00:00,1628830.7598156298
2016-09-09 00:00:00,1614721.5424543784
2016-09-12 00:00:00,1620992.3057260471
2016-09-15 00:00:00,1727836.8198172145
2016-09-18 00:00:00,1767828.8105885356
2016-09-21 00:00:00,1674309.4768301244
2016-09-24 00:00:00,1663083.263862871
2016-09-27 00:00:00,1804386.9344397676
2016-09-30 00:00:00,1854675.1988884744
2016-10-03 00:00:00,1803859.5758785184
2016-10-06 00:00:00,1815851.045043903
2016-10-09 00:00:00,1891426.4062822275
2016-10-12 00:00:00,1897250.873499276
2016-10-15 00:00:00,1839562.571373267
2016-10-18 00:00:00,1734916.7963550289
2016-10-21 00:00:00,1740424.4687244084
2016-10-24 00:00:00,1820178.174170574
2016-10-27 00:00:00,1833053.4605573523
2016-10-30 00:00:00,1851491.3576252167
2016-11-02 00:00:00,1912727.453110877
2016-11-05 00:00:00,1826276.4947781824
2016-11-07 23:00:00,1800654.255308608
2016-11-10 23:00:00,1895952.1788809733
2016-11-13 23:00:00,1996227.2761553747
2016-11-16 23:00:00,2064937.9976172464
2016-11-19 23:00:00,2030505.8406368385
2016-11-22 23:00:00,1985338.1054490523
2016-11-25 23:00:00,2017209.538877899
2016-11-28 23:00:00,2119270.735785414
2016-12-01 23:00:00,2107263.5361492364
2016-12-04 23:00:00,2151639.915632281
2016-12-07 23:00:00,2208481.845062525
2016-12-10 23:00:00,2136244.08071986
2016-12-13 23:00:00,2282869.031922748
2016-12-16 23:00:00,2187573.2446520803
2016-12-19 23:00:00,2182935.161392176
2016-12-22 23:00:00,2262016.178870619
2016-12-25 23:00:00,2343510.4326371374
2016-12-28 23:00:00,2380918.5854491703
2016-12-31 23:00:00,2420681.793241785
2017-01-03 23:00:00,2479403.0382490805
2017-01-06 23:00:00,2443306.178729531
2017-01-09 23:00:00,2393672.996890151
2017-01-12 23:00:00,2523147.512822688
2017-01-15 23:00:00,2641887.480416876
2017-01-18 23:00:00,2729823.9990833
2017-01-21 23:00:00,2844663.2207800555
2017-01-24 23:00:00,2952040.6727111144
2017-01-27 23:00:00,3053427.6840616013
2017-01-30 23:00:00,3044561.7015277296
2017-02-02 23:00:00,3150605.097181306
2017-02-05 23:00:00,3113197.005316728
2017-02-08 23:00:00,3030498.4575872305
2017-02-11 23:00:00,3108957.5113852997
2017-02-14 23:00:00,3222882.666093726
2017-02-17 23:00:00,3159924.027965383
2017-02-20 23:00:00,3190296.409473513
2017-02-23 23:00:00,3147790.986611596
2017-02-26 23:00:00,3399379.7914136187
2017-03-01 23:00:00,3449462.734933528
2017-03-04 23:00:00,3361582.213987116
2017-03-07 23:00:00,3321030.01541913
2017-03-10 23:00:00,3344125.478047892
2017-03-14 00:00:00,3429201.077293728
2017-03-17 00:00:00,3455378.184753985
2017-03-20 00:00:00,3561598.2231778777
2017-03-23 00:00:00,3595072.830341044
2017-03-26 00:00:00,3587653.559469174
2017-03-29 00:00:00,3618057.403193488
2017-04-01 00:00:00,3506716.603028721
2017-04-04 00:00:00,3704147.329565101
2017-04-07 00:00:00,3672333.296482463
2017-04-10 00:00:00,3789422.1841963967
2017-04-13 00:00:00,3768133.295521136
2017-04-16 00:00:00,3727936.320298501
2017-04-19 00:00:00,3636471.778448948
2017-04-22 00:00:00,3809461.380002141
2017-04-25 00:00:00,3761380.799477843
2017-04-28 00:00:00,3836567.889059681
2017-05-01 00:00:00,3821883.550069876
2017-05-04 00:00:00,3881003.7613992137
2017-05-07 00:00:00,3914364.825250784
2017-05-10 00:00:00,4073756.574763835
2017-05-13 00:00:00,4221326.561466259
2017-05-16 00:00:00,4268826.866837841
2017-05-19 00:00:00,4274860.982225618
2017-05-22 00:00:00,4274860.982225619
2017-05-25 00:00:00,4400811.960649634
2017-05-28 00:00:00,4576075.581265672
2017-05-31 00:00:00,4794765.226710832
2017-06-03 00:00:00,4837084.425534402
2017-06-06 00:00:00,5167926.409593828
2017-06-09 00:00:00,5315464.142712018
2017-06-12 00:00:00,5220268.568164632
2017-06-15 00:00:00,4969618.553811391
2017-06-18 00:00:00,4950512.174222468
2017-06-21 00:00:00,5052025.489071213
2017-06-24 00:00:00,5145067.926988111
2017-06-27 00:00:00,4988391.005832284
2017-06-30 00:00:00,4942904.157754784
2017-07-03 00:00:00,5333067.905316561
2017-07-06 00:00:00,5535157.712196701
2017-07-09 00:00:00,5611261.893314176
2017-07-12 00:00:00,5596164.327681943
2017-07-15 00:00:00,5861899.508277555
2017-07-18 00:00:00,5848067.99578062
2017-07-21 00:00:00,6016114.579447603
2017-07-24 00:00:00,6341773.203406303
2017-07-27 00:00:00,6404619.60452114
2017-07-30 00:00:00,6501258.798878653
2017-08-02 00:00:00,6350028.428756065
2017-08-05 00:00:00,6518130.266060152
2017-08-08 00:00:00,6646415.866423098
2017-08-11 00:00:00,6749801.502005899
2017-08-14 00:00:00,6519361.848771334
2017-08-17 00:00:00,6379288.902132113
2017-08-20 00:00:00,6812005.312759782
2017-08-23 00:00:00,6182599.624574085
2017-08-26 00:00:00,5496342.44614583
2017-08-29 00:00:00,5353592.710068663
2017-09-01 00:00:00,6118103.511203514
2017-09-04 00:00:00,6944362.851376359
2017-09-07 00:00:00,7539158.186311713
2017-09-10 00:00:00,7786592.785243903
2017-09-13 00:00:00,7745290.322226867
2017-09-16 00:00:00,7948423.993960397
2017-09-19 00:00:00,8052399.125350653
2017-09-22 00:00:00,7953567.898871058
2017-09-25 00:00:00,8039495.313184744
2017-09-28 00:00:00,8117852.967309351
2017-10-01 00:00:00,8141360.263546734
2017-10-04 00:00:00,8620716.497159895
2017-10-07 00:00:00,8093774.808395992
2017-10-10 00:00:00,8795148.10252713
2017-10-13 00:00:00,8874958.883856777
2017-10-16 00:00:00,8760461.40481069
2017-10-19 00:00:00,9245168.605723055
2017-10-22 00:00:00,10147786.813167527
2017-10-25 00:00:00,10037300.02206939
2017-10-28 00:00:00,10222239.67398939
2017-10-31 00:00:00,9904229.24221839
2017-11-03 00:00:00,9151439.670286456
2017-11-05 23:00:00,9636352.48257898
2017-11-08 23:00:00,10038726.943842974
2017-11-11 23:00:00,9438552.350897446
2017-11-14 23:00:00,8374026.663170229
2017-11-17 23:00:00,8710769.256809773
2017-11-20 23:00:00,10367656.401319752
2017-11-23 23:00:00,10571133.769943774
2017-11-26 23:00:00,10466026.600491593
2017-11-29 23:00:00,10675597.38249016
2017-12-02 23:00:00,11124893.200882029
2017-12-05 23:00:00,11660571.635318296
2017-12-08 23:00:00,12250080.260484828
2017-12-11 23:00:00,13045585.147711342
2017-12-14 23:00:00,13466860.989525383
2017-12-17 23:00:00,13817089.756870428
2017-12-20 23:00:00,14113591.517251628
2017-12-23 23:00:00,13848863.35113877
2017-12-26 23:00:00,13182080.716287086
2017-12-29 23:00:00,13807265.170036314
2018-01-01 23:00:00,14403625.439522544
2018-01-04 23:00:00,15259817.611418003
2018-01-07 23:00:00,15428139.724953618
2018-01-10 23:00:00,15592706.54868646
2018-01-13 23:00:00,16468932.15134146
2018-01-16 23:00:00,17062630.20071296
2018-01-19 23:00:00,17687863.11522236
2018-01-22 23:00:00,18921900.076749504
2018-01-25 23:00:00,19532771.52981132
2018-01-28 23:00:00,19835912.442741893
2018-01-31 23:00:00,19594807.84689165
2018-02-03 23:00:00,19890578.531373043
2018-02-06 23:00:00,21327603.83546641
2018-02-09 23:00:00,21410144.29262484
2018-02-12 23:00:00,21169737.4354076
2018-02-15 23:00:00,21822998.378448155
2018-02-18 23:00:00,22619160.152778827
2018-02-21 23:00:00,22155981.443510767
2018-02-24 23:00:00,22674608.8891066
2018-02-27 23:00:00,23129455.071288917
2018-03-02 23:00:00,23343023.446831755
2018-03-05 23:00:00,24069842.792463057
2018-03-08 23:00:00,24918422.5805921
